,Sample_ID,Date.x,Region,Site,Genus,Treatment,Symbiont_ITS,Symbiont_speciesID,psba_sequence,Coral_speciesID,Holobiont_ID,Holobiont_ID2,Holobiont_ID_Region,Whole.colony.tag,Ethanol.x,Field.notes,DGGE.profile.notes,comments.psba,Fraction,Fraction.detail,Fraction.detail_c,Fraction.detail_b,Time,Time2,Lab_ID,d15N,d13C,Weight_mg,Kim_C.percent,Kim_N.percent,Weight_mg.1,C_percent.weight,C_percent.weight.num,C_mg,N_percent.weight,N_percent.weight.num,N_mg,CN_molar,Mycrosporine.glycine,Palythine,Asterina,Shinorine,Nubbin,Nubbin_ID,Protein_cm2,Dino.density,Chla_cell,Chla_cm2,Pocilloporin,Date.y,Colony.tag,Ethanol.y,Field_notes,Plank.Day.Night,Fraction_Plank,Big.delta.15N,Big.delta.13C,N_ug,C_ug,Volume_L
466,LP011,NA,Lizard,NA,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,7191,3.8,-19.6,4.94,10.82,2.3,4.94,0.108,10.8,0.534,0.023,2.3,0.114,5.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
467,LP012,NA,Lizard,NA,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,6240,2.5,-16.8,2.62,16.11,2.91,2.62,0.161,16.1,0.422,0.029,2.9,0.076,6.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
468,LP013,NA,Lizard,Granite Bluff,,Other,NA,NA,NA,NA,"Plankton, >300 um","Plankton, >300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, >300 um","Plankton, >300 um","Plankton, >300 um",Before,Before,6203,5.6,-21,5.008,28.11,7.26,5.008,0.281,28.1,1.408,0.073,7.3,0.364,4.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,>300,NA,NA,NA,NA,NA
469,LP014,NA,Lizard,Granite Bluff,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,5945,4.3,-20.4,5.021,19.11,4.3,5.021,0.191,19.1,0.96,0.043,4.3,0.216,5.2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
470,LP015,NA,Lizard,Granite Bluff,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,6198,4,-19.7,5.059,8.23,1.76,5.059,0.082,8.2,0.416,0.018,1.8,0.089,5.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
471,LP017,NA,Lizard,NA,,Other,NA,NA,NA,NA,"Plankton, >300 um","Plankton, >300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, >300 um","Plankton, >300 um","Plankton, >300 um",Before,Before,6218,5.5,-19.7,4.965,27.52,6.64,4.965,0.275,27.5,1.366,0.066,6.6,0.33,4.8,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,>300,NA,NA,NA,NA,NA
472,LP018,NA,Lizard,NA,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,6219,5.2,-19.9,4.991,15.08,3.32,4.991,0.151,15.1,0.752,0.033,3.3,0.165,5.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
473,LP019,NA,Lizard,NA,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,6204,1.1,-20.3,4.924,18.03,3.59,4.924,0.18,18,0.888,0.036,3.6,0.177,5.9,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
474,LP021,NA,Lizard,Big Vicki's,,Other,NA,NA,NA,NA,"Plankton, >300 um","Plankton, >300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, >300 um","Plankton, >300 um","Plankton, >300 um",Before,Before,6519,5.3,-20.4,1.59,25.07,6.65,1.59,0.251,25.1,0.399,0.067,6.7,0.106,4.4,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,>300,NA,NA,NA,NA,NA
475,LP022,NA,Lizard,Big Vicki's,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,6126,5.8,-20.9,4.904,16.8,3.96,4.904,0.168,16.8,0.824,0.04,4,0.194,5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
476,LP023,NA,Lizard,Big Vicki's,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,6217,3.7,-18.5,5.072,10.66,1.87,5.072,0.107,10.7,0.541,0.019,1.9,0.095,6.7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
477,LP024,NA,Lizard,Big Vicki's,,Other,NA,NA,NA,NA,"Plankton, >300 um","Plankton, >300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, >300 um","Plankton, >300 um","Plankton, >300 um",Before,Before,6209,5.5,-19.3,5.034,26.2,6.32,5.034,0.262,26.2,1.319,0.063,6.3,0.318,4.8,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,>300,NA,NA,NA,NA,NA
478,LP025,NA,Lizard,Big Vicki's,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,6216,4.9,-20.3,5.1,20.28,4.49,5.1,0.203,20.3,1.034,0.045,4.5,0.229,5.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
479,LP026,NA,Lizard,Big Vicki's,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,,3.6,NA,NA,10.35,1.21,NA,0.103,10.3,NA,0.012,1.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
480,LP027,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, >300 um","Plankton, >300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, >300 um","Plankton, >300 um","Plankton, >300 um",Before,Before,6202,5.6,-19.6,5.031,29.76,7.8,5.031,0.298,29.8,1.497,0.078,7.8,0.392,4.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,>300,NA,NA,NA,NA,NA
481,LP028,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,6208,5.6,-20.4,5.023,21.86,5.35,5.023,0.219,21.9,1.098,0.053,5.3,0.269,4.8,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
482,LP029,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,7193,3,-18.7,5.01,7.26,1.43,5.01,0.073,7.3,0.364,0.014,1.4,0.072,5.9,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
483,LP030,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, >300 um","Plankton, >300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, >300 um","Plankton, >300 um","Plankton, >300 um",Before,Before,6133,5.5,-19.6,5.022,35.52,9.32,5.022,0.355,35.5,1.784,0.093,9.3,0.468,4.4,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,>300,NA,NA,NA,NA,NA
484,LP031,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,6139,5.3,-20.5,4.98,26.53,6.58,4.98,0.265,26.5,1.321,0.066,6.6,0.327,4.7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
485,LP032,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,6138,4,-17.5,5.072,9.85,1.95,5.072,0.098,9.8,0.499,0.019,1.9,0.099,5.9,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
486,LP033,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, >300 um","Plankton, >300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, >300 um","Plankton, >300 um","Plankton, >300 um",Before,Before,6226,6.9,-19.5,3.09,31.11,7.89,3.09,0.311,31.1,0.961,0.079,7.9,0.244,4.6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,>300,NA,NA,NA,NA,NA
487,LP034,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,6125,3.9,-21.1,5.003,13.95,3.13,5.003,0.139,13.9,0.698,0.031,3.1,0.157,5.2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
488,LP035,NA,Lizard,Turtle South,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,5928,1.5,-19.5,4.98,10.1,2.09,4.98,0.101,10.1,0.503,0.021,2.1,0.104,5.6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
489,LP036,NA,Lizard,Granite Bluff,,Other,NA,NA,NA,NA,"Plankton, >300 um","Plankton, >300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, >300 um","Plankton, >300 um","Plankton, >300 um",Before,Before,,6.4,-20.6,NA,36.86,8.88,NA,0.369,36.9,NA,0.089,8.9,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,>300,NA,NA,NA,NA,NA
490,LP037,NA,Lizard,Granite Bluff,,Other,NA,NA,NA,NA,"Plankton, 153-300 um","Plankton, 153-300 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 153-300 um","Plankton, 153-300 um","Plankton, 153-300 um",Before,Before,6145,5.3,-21.4,5.039,24.14,5.56,5.039,0.241,24.1,1.217,0.056,5.6,0.28,5.1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,153-300,NA,NA,NA,NA,NA
491,LP038,NA,Lizard,Granite Bluff,,Other,NA,NA,NA,NA,"Plankton, 65-153 um","Plankton, 65-153 um",NA,NA,NA,NA,NA,NA,Plankton,"Plankton, 65-153 um","Plankton, 65-153 um","Plankton, 65-153 um",Before,Before,6137,1.7,-20.4,4.984,15.13,3.25,4.984,0.151,15.1,0.754,0.033,3.3,0.162,5.4,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,,,,Day,65-153,NA,NA,NA,NA,NA
492,HT01,NA,Heron,Harry's Bommie,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5803,8.2,-20.1,5.039,10.83,2.37,5.039,0.108,10.8,0.546,0.024,2.4,0.12,5.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,16/12/19,No,No,~10-12 m depth,,,NA,NA,NA,NA,NA
493,HT02,NA,Heron,Harry's Bommie,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5802,8.5,-21.2,4.938,12.74,3.2,4.938,0.127,12.7,0.629,0.032,3.2,0.158,4.6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,16/12/19,No,No,~10-12 m depth,,,NA,NA,NA,NA,NA
494,HT03,NA,Heron,Harry's Bommie,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,NA,6.3,-20.9,5.071,16.44,4.23,5.071,0.164,16.4,0.834,0.042,4.2,0.215,4.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,16/12/19,No,No,~10-12 m depth,,,NA,NA,NA,NA,NA
495,HT04,NA,Heron,Harry's Bommie,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5801,7,-19.6,4.99,17.61,3.87,4.99,0.176,17.6,0.879,0.039,3.9,0.193,5.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,16/12/19,No,No,~10-12 m depth,,,NA,NA,NA,NA,NA
496,HT05,NA,Heron,Harry's Bommie,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5813,6.7,-19.8,5.05,11.41,2.65,5.05,0.114,11.4,0.576,0.026,2.6,0.134,5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,16/12/19,No,No,~10-12 m depth,,,NA,NA,NA,NA,NA
497,LT01,NA,Lizard,NA,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5805,5.3,-21.2,5.018,17.17,4.78,5.018,0.172,17.2,0.862,0.048,4.8,0.24,4.2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,2/1/20,No,No,~17 m depth,,,NA,NA,NA,NA,NA
498,LT02,NA,Lizard,NA,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5815,6.3,-21.3,4.97,10.51,2.88,4.97,0.105,10.5,0.522,0.029,2.9,0.143,4.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,2/1/20,No,No,~17 m depth,,,NA,NA,NA,NA,NA
499,LT03,NA,Lizard,NA,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5814,5.4,-21.2,5.06,21.07,5.92,5.06,0.211,21.1,1.066,0.059,5.9,0.299,4.2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,2/1/20,No,No,~17 m depth,,,NA,NA,NA,NA,NA
500,LT04,NA,Lizard,NA,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5808,5,-21.2,4.996,10.83,3,4.996,0.108,10.8,0.541,0.03,3,0.15,4.2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,2/1/20,No,No,~17 m depth,,,NA,NA,NA,NA,NA
501,LT05,NA,Lizard,NA,Tubastraea,Other,NA,NA,NA,NA,NA,Tubastraea coccinea,NA,NA,NA,NA,NA,NA,Host,Non-symbiotic Coral,Non-symbiotic Coral,,Before,Before,5804,5.9,-21.2,5.089,21.47,5.52,5.089,0.215,21.5,1.093,0.055,5.5,0.281,4.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,2/1/20,No,No,~17 m depth,,,NA,NA,NA,NA,NA
502,HF001,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a01,3.24,-24,72.38,NA,NA,NA,0.28,28,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,11/30/19,,,Same day filtering; mid-day collection,,,NA,NA,14,98,5
503,HF002,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a02,3.8,-24.66,72.55,NA,NA,NA,0.27,27,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,11/30/19,,,Same day filtering; mid-day collection,,,NA,NA,14,97,5.1
504,HF003,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a03,4.48,-25.06,68.84,NA,NA,NA,0.28,28,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,11/30/19,,,Same day filtering; mid-day collection,,,NA,NA,14,102,5.2
505,HF005,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a04,2.74,-24.23,74.6,NA,NA,NA,0.4,40,NA,0.05,5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/3/19,,,Same day filtering; PM collection,,,NA,NA,19,138,5.2
506,HF006,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a05,2.86,-24.06,67.62,NA,NA,NA,0.35,35,NA,0.05,5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/3/19,,,Same day filtering; PM collection,,,NA,NA,17,115,5.2
507,HF007,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a06,3.26,-23.47,72.93,NA,NA,NA,0.41,41,NA,0.06,6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/4/19,,,Same day filtering; PM collection,,,NA,NA,21,136,5.2
508,HF008,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a07,3.11,-22.42,78.65,NA,NA,NA,0.46,46,NA,0.08,8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/4/19,,,Same day filtering; PM collection,,,NA,NA,29,175,5.2
509,HF009,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a08,3.65,-22.97,72.47,NA,NA,NA,0.37,37,NA,0.06,6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/4/19,,,Same day filtering; PM collection,,,NA,NA,19,122,5.2
510,HF010,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a09,2.98,-24.4,70.32,NA,NA,NA,0.27,27,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/5/19,,,Same day filtering; mid-day collection,,,NA,NA,13,96,5.2
511,HF011,NA,Heron,Harry's Bommie,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a10,3.6,-23.26,70.18,NA,NA,NA,0.27,27,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/5/19,,,Same day filtering; mid-day collection; part of top of filter layer peeling off ?,,,NA,NA,14,95,5.2
512,HF013,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a11,2.56,-24.3,69.11,NA,NA,NA,0.29,29,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/7/19,,,Same day filtering; mid-day collection; filter top layer peeling off ?,,,NA,NA,12,93,5.2
513,HF014,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 a12,4.3,-23.21,75.23,NA,NA,NA,0.29,29,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/7/19,,,Same day filtering; mid-day collection,,,NA,NA,15,106,5.2
514,HF015,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b01,4.01,-23.22,75.3,NA,NA,NA,0.28,28,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/7/19,,,Same day filtering; mid-day collection,,,NA,NA,13,100,5.2
515,HF016,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b02,2.89,-24.37,76.46,NA,NA,NA,0.28,28,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/8/19,,,Same day filtering; mid-day collection,,,NA,NA,14,107,5.2
516,HF017,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b03,2.5,-24.15,79.28,NA,NA,NA,0.29,29,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/8/19,,,Same day filtering; mid-day collection,,,NA,NA,17,117,5.2
517,HF018,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b04,1.98,-23.48,78.26,NA,NA,NA,0.3,30,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/8/19,,,Same day filtering; mid-day collection,,,NA,NA,17,125,5.2
518,HF019,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b05,1.51,-25.23,75.05,NA,NA,NA,0.34,34,NA,0.05,5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/9/19,,,Same day filtering; mid-day collection,,,NA,NA,18,124,5.2
519,HF020,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b06,1.81,-24.77,77.06,NA,NA,NA,0.37,37,NA,0.06,6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/9/19,,,Same day filtering; mid-day collection,,,NA,NA,21,136,5.2
520,HF021,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b07,6.76,-27.12,151.71,NA,NA,NA,0.14,14,NA,0.02,2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/9/19,,,Same day filtering; mid-day collection; back-up sample,,,NA,NA,7,52,2.3
521,HF022,NA,Heron,Coral Canyons,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b08,5.8,-24.31,77.95,NA,NA,NA,0.27,27,NA,0.04,4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/9/19,,,Same day filtering; mid-day collection; use this sample,,,NA,NA,13,82,2.92
522,HF023,NA,Heron,Pam's Point,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b09,3.49,-23.79,76.48,NA,NA,NA,0.38,38,NA,0.05,5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/11/19,,,Same day filtering; AM collection,,,NA,NA,16,117,5.2
523,HF024,NA,Heron,Pam's Point,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b10,3.84,-24.58,74.37,NA,NA,NA,0.43,43,NA,0.06,6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/11/19,,,Same day filtering; AM collection,,,NA,NA,20,142,5.2
524,HF025,NA,Heron,Pam's Point,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b11,2.87,-24.02,76.66,NA,NA,NA,0.37,37,NA,0.06,6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/11/19,,,Same day filtering; AM collection,,,NA,NA,22,143,5.2
525,HF026,NA,Heron,Pam's Point,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,X20283 T1 a04,4.17,-24.57,70.45,NA,NA,NA,0.34,34,NA,0.05,5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/11/19,,,Same day filtering; Test filter,,,NA,NA,17,105,5.2
526,HF027,NA,Heron,Pam's Point,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,X20283 T1 a05,7.35,-23.95,161.56,NA,NA,NA,0.21,21,NA,0.03,3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/11/19,,,Same day filtering; Test filter,,,NA,NA,7,55,5.2
527,HF028,NA,Heron,Pam's Point,,Other,NA,NA,NA,NA,POM,POM,NA,NA,NA,NA,NA,NA,POM,POM,POM,,Before,Before,p1 b12,3.57,-24.33,80.96,NA,NA,NA,0.38,38,NA,0.06,6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,12/12/19,,,Same day filtering,,,NA,NA,21,140,5.2
